Age,Height_cm,Weight_kg,Income
40,176.9,75.7,10936.42
36,161.7,60.4,100256.28
42,166.9,71.5,24402.88
86,162.7,65.4,30897.69
67,171.9,72.1,25935.60
50,160.8,65.2,16443.95
32,176.5,74.9,32054.09
76,166.3,69.0,31711.80
58,173.6,74.7,24045.35
55,164.8,63.6,28939.64
81,175.7,73.6,200000.00
35,178.3,74.9,97231.94
87,175.3,78.0,44450.24
29,163.8,60.0,10814.37
68,180.2,79.0,81498.70
30,174.8,77.4,200000.00
22,165.6,62.2,200000.00
67,172.0,71.2,44305.07
65,180.8,82.1,68301.07
72,163.7,63.2,18469.01
18,163.5,64.6,63466.03
30,169.1,68.0,92748.99
46,160.2,58.8,78838.88
90,170.8,68.9,144031.35
86,175.1,71.7,90518.67
84,171.2,65.7,11500.64
70,164.9,69.6,35441.99
35,176.4,76.0,122468.23
73,168.8,67.2,11514.26
40,164.5,63.5,53183.56
44,171.8,69.6,34103.94
88,178.4,74.1,16409.51
38,165.9,64.9,116592.78
90,181.2,76.1,24673.81
77,170.5,71.9,200000.00
48,170.9,64.5,41228.65
39,170.8,70.6,131553.91
79,166.1,63.6,200000.00
85,161.1,65.0,67238.40
85,183.7,80.5,53935.33
39,161.7,63.8,99824.53
82,178.7,74.8,200000.00
45,182.1,83.5,67037.46
66,165.0,61.6,26628.84
62,174.3,70.9,13675.82
48,174.8,70.4,68205.77
43,174.8,73.1,20190.07
54,165.6,66.1,115029.01
22,167.3,63.4,155699.77
70,175.6,70.8,84515.73
21,158.5,57.0,47462.97
36,156.0,54.0,87159.37
62,170.7,67.9,51289.76
69,169.1,73.8,39529.99
74,171.1,70.7,33737.42
56,164.9,63.3,55539.63
58,175.5,73.1,50857.81
60,175.9,69.6,153310.88
81,171.1,65.8,83853.49
79,160.7,59.4,15207.44
50,177.3,71.6,78517.41
86,157.7,62.3,54580.28
37,161.2,68.0,64733.70
40,175.3,76.3,40146.90
26,162.1,60.7,51850.56
73,164.8,65.2,200000.00
60,170.9,71.6,36108.32
61,176.4,75.9,28304.30
75,174.1,77.2,26728.76
39,179.2,73.5,19206.90
35,166.8,67.2,86244.42
65,163.9,64.3,144455.21
18,161.0,61.2,29378.44
65,170.8,65.3,80844.19
33,171.9,66.5,127434.48
77,187.1,87.9,61440.52
35,174.3,75.5,50941.31
47,158.0,56.5,27718.17
67,178.0,70.6,87638.36
77,164.1,64.7,40447.85
80,160.8,61.8,85988.55
35,177.2,70.5,31556.78
80,175.9,80.4,67018.76
51,177.6,79.4,133379.51
50,165.6,62.6,77283.50
63,185.6,86.6,28206.42
89,176.4,75.4,18662.99
61,163.3,66.2,53321.11
42,185.5,80.1,174459.42
21,174.0,74.5,101959.06
81,169.9,75.9,200000.00
43,166.1,69.8,200000.00
77,150.0,56.2,45712.58
41,175.4,68.3,88545.30
25,165.7,68.5,49854.12
88,168.4,69.4,30661.30
24,169.3,66.3,74455.86
88,164.0,63.6,62907.55
32,173.6,72.1,47924.55
44,164.1,66.2,36449.40
29,158.8,56.2,56538.87
75,170.5,69.9,35970.31
22,165.9,70.7,44214.21
58,156.3,60.2,18530.02
89,161.4,59.3,24114.79
46,171.2,71.2,30838.27
32,171.0,71.6,59918.30
75,179.7,71.3,53787.67
62,178.2,77.1,29393.43
87,173.1,72.0,31879.95
49,165.1,60.7,60385.03
44,166.2,72.0,32547.36
41,173.1,72.8,21196.15
30,177.0,74.6,92418.46
58,173.8,69.9,14676.49
87,166.7,67.0,19621.08
65,171.5,71.8,137207.63
69,168.2,71.9,17659.84
71,155.2,57.5,192006.44
33,168.5,64.1,17633.08
75,167.1,66.8,20996.69
18,175.6,73.7,19415.20
50,162.3,68.1,15388.24
66,163.1,64.7,175956.17
30,177.4,76.7,147445.23
63,163.6,62.6,14295.53
23,165.2,66.6,200000.00
34,173.5,69.7,16630.87
73,175.0,74.0,200000.00
64,179.8,80.0,43882.52
87,167.5,67.3,29185.76
29,167.9,71.0,78505.55
79,168.9,72.6,22707.77
47,165.8,69.4,14042.53
75,173.0,72.0,33842.23
40,167.7,64.7,53919.28
74,161.4,59.5,10000.00
81,157.6,61.2,22363.56
71,169.1,69.4,200000.00
39,174.3,72.7,49702.07
80,165.2,63.9,10000.00
38,160.9,62.2,50155.97
26,180.7,74.2,69110.20
73,167.5,65.4,49292.36
34,176.3,74.0,101500.25
19,177.4,77.6,38599.59
24,180.6,81.2,124966.54
70,169.6,63.2,49479.34
20,160.0,56.7,55568.58
21,156.6,61.0,68369.16
90,168.1,68.1,93616.22
22,181.9,81.3,68946.40
68,170.5,67.9,25618.27
53,179.5,75.6,200000.00
42,163.2,61.7,24722.00
87,180.2,69.9,22902.09
42,174.7,69.9,10000.00
29,170.9,66.9,39764.74
46,176.6,72.1,31939.60
40,166.0,63.2,53151.60
74,173.2,69.2,23706.75
67,164.1,63.9,200000.00
25,165.7,67.5,29485.20
83,163.6,55.6,29482.09
81,163.7,61.5,46888.30
54,157.8,57.1,70039.46
46,185.9,78.3,148518.06
54,161.6,66.0,80233.43
55,177.2,72.0,78969.19
40,158.2,61.3,55672.98
49,166.0,63.8,23919.55
45,167.5,71.1,28706.42
89,180.0,75.2,10000.00
28,172.3,68.5,37714.54
22,162.5,62.8,88935.59
26,168.3,72.5,39584.70
29,178.3,77.8,73804.11
71,177.4,73.5,200000.00
43,165.3,66.1,55016.41
53,159.7,59.5,83838.13
78,165.5,70.2,55528.06
74,174.8,75.7,23953.39
84,157.7,59.6,41264.79
65,168.8,68.9,18757.93
74,161.5,60.7,107289.94
18,166.6,66.6,115386.87
40,173.6,74.1,46001.24
54,169.5,71.6,200000.00
84,174.9,72.1,40793.92
58,178.6,70.1,109676.72
70,196.1,94.4,40018.68
28,176.4,72.8,74753.96
74,174.2,75.3,14261.44
87,165.4,61.1,32025.73
43,176.3,75.6,53074.06
76,180.9,77.9,107476.43
32,165.3,64.2,52170.87
83,166.1,70.6,171033.95
68,165.5,63.5,36094.39
61,160.7,66.1,21734.81
61,169.9,75.8,200000.00
78,160.6,58.1,12767.16
37,169.3,66.1,25810.29
31,172.2,70.7,49627.58
62,172.0,70.3,38388.98
80,166.5,69.8,56021.88
85,159.2,64.1,54626.78
85,178.5,75.0,200000.00
30,157.6,57.3,40329.65
19,170.8,69.0,69135.00
33,180.4,78.8,52409.22
64,170.6,66.4,10000.00
47,179.0,73.1,16972.82
24,173.6,70.1,10000.00
46,160.2,60.2,18257.39
65,179.2,75.9,41772.50
21,165.9,60.0,105736.66
83,167.0,65.6,162807.88
47,174.8,69.4,200000.00
31,163.4,64.3,52588.95
46,176.6,71.1,49993.40
54,173.0,72.8,13195.91
75,181.6,78.6,19709.14
24,178.0,80.3,100452.91
52,168.6,69.1,200000.00
65,167.1,66.4,170465.24
76,164.9,65.1,27908.45
26,168.2,68.0,17142.28
26,163.7,62.5,10000.00
88,167.8,66.8,45097.14
86,161.1,60.8,200000.00
41,163.2,62.8,30542.64
53,179.6,76.0,27364.47
31,160.6,60.8,38540.86
75,160.0,61.3,37685.43
87,164.9,66.9,51970.33
55,179.6,80.2,10000.00
65,163.4,62.2,19849.33
67,167.8,63.3,33984.61
53,172.0,73.3,61590.06
49,173.7,78.9,28908.28
73,169.2,70.3,58402.08
40,172.7,70.6,27448.12
81,176.7,75.6,102976.15
47,161.0,62.7,64515.69
77,165.2,65.4,57395.26
51,164.1,61.9,100539.27
43,167.4,70.2,81897.04
26,178.7,74.2,29129.50
46,176.8,77.9,23528.02
68,169.4,70.5,164059.74
56,175.6,78.2,200000.00
62,184.8,84.1,141094.77
60,161.3,55.5,137889.95
50,165.3,61.3,19625.73
39,168.1,68.0,42770.03
30,172.6,76.5,38060.36
27,173.6,71.1,36875.45
71,162.6,59.3,24016.04
50,171.3,72.8,67649.55
23,175.9,79.1,68374.08
77,161.5,60.2,21858.34
45,171.1,68.6,25555.93
38,165.7,70.8,59500.65
52,159.9,57.5,48341.65
45,176.9,71.9,28936.31
47,173.3,68.8,41462.04
38,163.7,64.8,15274.59
20,176.4,73.8,90688.61
62,184.8,80.1,34896.81
72,170.7,72.5,33832.24
87,160.3,64.1,76620.67
28,167.9,72.0,128036.29
31,156.4,58.9,50072.21
48,169.2,71.0,28414.65
74,167.3,63.7,71610.60
64,175.5,76.1,52665.82
66,165.8,68.3,66193.52
56,176.3,72.2,103506.80
90,164.4,66.7,42634.43
46,169.2,69.4,125376.74
25,160.2,63.0,29706.32
52,162.5,66.2,26957.38
84,175.5,74.4,111909.13
58,177.5,79.1,74359.22
76,165.4,62.3,43319.03
68,173.6,69.7,49286.05
84,175.5,73.4,38213.42
62,162.5,61.1,41730.79
72,173.2,72.8,16495.03
62,170.1,68.4,24895.79
38,172.5,70.5,43512.71
20,169.2,67.7,12187.04
48,155.1,58.4,10000.00
86,171.2,70.3,11699.38
25,168.8,69.5,144171.71
35,167.7,66.3,200000.00
18,158.5,54.8,64146.95
48,177.0,77.4,42623.22
87,170.3,67.3,140276.28
49,155.8,59.1,18607.10
78,179.5,77.3,65763.87
61,173.0,78.5,66139.65
23,176.5,66.7,39705.70
39,167.9,65.7,10000.00
51,169.9,70.4,135702.64
41,177.5,70.8,29826.56
39,173.0,71.7,26533.23
61,169.0,63.5,12824.33
39,165.5,65.7,85065.60
80,152.1,55.6,69556.99
83,176.4,76.8,81319.81
19,176.6,75.7,33071.85
90,175.2,70.8,38000.66
58,178.0,76.2,26612.55
48,163.5,65.1,61795.21
58,167.6,64.7,49292.59
77,166.7,69.6,37457.59
27,156.3,60.3,16355.17
30,165.8,61.1,37342.50
21,171.2,70.4,13127.17
74,177.3,72.3,28240.91
75,173.6,66.4,23699.04
21,165.6,64.1,40208.27
78,176.7,73.8,63300.70
42,172.1,77.4,43041.12
21,158.6,58.7,29032.54
59,171.5,70.7,39180.53
67,175.7,75.0,57068.14
22,174.0,71.5,73021.39
36,162.0,63.8,167194.60
26,163.6,62.0,200000.00
35,184.7,78.5,184515.72
41,163.9,62.7,49617.30
84,170.7,66.0,21563.05
52,152.6,57.6,35860.41
62,179.4,77.0,59838.25
33,175.8,72.6,34163.33
61,182.4,81.5,37143.98
41,162.9,61.8,89354.83
50,178.8,67.6,41743.50
30,163.0,62.1,66562.38
64,181.1,80.9,40812.25
25,153.4,59.4,10000.00
48,177.6,71.9,10000.00
48,170.5,67.9,70236.76
45,175.0,75.6,46083.38
34,174.2,68.2,56704.26
26,173.5,71.2,64076.72
65,187.3,85.0,60753.26
86,183.2,84.6,47720.22
34,174.4,71.5,157875.48
26,171.8,66.5,60472.21
31,180.7,75.9,61968.92
39,181.2,85.8,31402.97
44,171.2,71.1,17638.33
39,170.8,73.5,200000.00
25,163.7,64.1,104431.51
72,172.6,69.0,62478.10
21,172.0,67.7,40445.39
41,177.3,73.9,87421.04
73,183.1,82.5,31642.92
62,179.1,72.9,93955.14
30,177.8,77.9,191797.07
26,168.8,64.8,46534.47
62,167.6,66.4,200000.00
18,175.7,73.8,39385.95
40,174.5,74.8,10064.45
79,175.3,72.7,104755.00
41,163.5,65.6,45651.61
43,163.5,63.1,105312.12
29,166.8,67.8,18235.79
50,175.4,73.6,32286.25
34,170.3,70.0,167489.75
19,181.1,79.1,65215.80
59,163.2,63.5,192359.44
19,163.3,67.4,28430.51
60,168.7,69.9,200000.00
32,166.4,66.8,200000.00
38,164.5,63.2,98586.94
24,170.7,77.0,57405.18
33,170.9,74.6,73881.34
44,161.3,59.3,128010.77
43,165.9,67.7,62739.68
89,175.1,77.2,36603.60
24,168.2,69.3,19846.67
53,164.3,64.6,10000.00
56,167.5,65.4,38346.50
89,161.5,63.9,10000.00
78,182.5,77.1,43602.35
62,176.2,73.3,200000.00
63,187.2,82.4,46912.91
83,170.7,71.4,21392.16
19,167.6,71.4,31534.33
75,164.0,63.0,24019.74
37,173.2,70.7,200000.00
63,166.9,70.6,27688.65
52,163.3,62.3,10007.09
51,179.3,68.6,200000.00
84,170.3,75.1,42122.80
82,171.8,73.7,22651.53
30,171.5,72.9,50404.09
46,172.9,72.8,40408.54
23,157.8,59.4,76281.11
35,161.9,57.2,43186.82
56,182.9,79.5,10000.00
35,169.7,68.3,42545.20
58,172.9,71.2,111002.70
59,175.6,75.6,30818.88
89,167.4,71.7,96265.54
72,162.5,63.0,116955.32
57,160.4,61.0,144505.10
27,162.9,68.1,19668.13
19,165.2,63.0,21588.52
76,164.7,64.9,51004.48
66,161.0,62.2,10000.00
83,176.4,72.2,18913.12
33,180.3,76.9,65360.32
57,163.5,63.0,10000.00
77,158.0,62.1,10000.00
43,170.4,68.7,79108.65
50,180.6,77.4,11622.24
74,160.7,63.3,200000.00
80,160.9,60.6,19971.71
53,153.4,53.6,18851.53
30,171.8,78.7,13932.54
81,163.0,63.5,48321.08
61,176.2,75.1,41008.44
50,175.1,72.7,69642.56
69,180.5,73.6,39230.69
45,177.7,74.1,112502.43
21,158.9,57.1,39811.82
58,168.0,69.3,35013.08
52,178.0,77.2,60204.65
85,160.4,63.4,10000.00
67,167.4,64.2,17861.50
85,170.5,63.7,200000.00
63,169.7,62.2,10000.00
47,172.1,72.2,108406.31
25,165.2,64.2,10000.00
81,163.4,60.1,11471.63
20,173.2,73.5,24093.65
88,168.7,70.8,71561.10
33,184.8,81.7,42584.33
61,162.2,61.3,69245.28
35,169.6,68.2,29978.27
52,160.7,65.4,41875.41
61,172.6,74.5,49970.33
72,168.5,67.3,113846.29
19,173.7,72.7,200000.00
88,165.0,78.9,18434.86
37,157.1,65.5,41993.84
69,178.9,76.8,33778.69
35,176.3,78.8,64263.34
88,176.6,75.9,172612.06
79,176.2,78.8,53263.13
28,170.7,67.7,29387.54
43,174.3,75.0,123911.56
48,163.7,67.3,39443.89
70,167.1,66.8,42934.86
84,177.9,74.6,84706.61
78,184.2,82.0,15013.34
40,172.3,67.1,14175.13
69,150.0,52.7,20040.85
83,172.5,69.7,38317.50
26,179.9,80.1,125860.47
33,167.9,69.1,27134.42
71,163.0,65.6,31171.18
45,176.7,78.4,58292.30
79,167.5,63.9,21461.70
81,167.5,72.1,32490.07
45,158.3,62.8,48137.37
90,158.5,56.1,83199.55
82,175.9,76.5,116716.50
37,161.3,64.1,43262.46
68,182.4,81.0,38241.72
49,184.0,78.4,41222.05
69,162.7,63.4,60078.89
55,165.2,67.4,187402.78
57,174.9,73.5,200000.00
59,180.7,74.3,200000.00
45,171.2,69.2,130505.46
57,165.4,66.7,19927.14
41,167.3,66.6,60811.05
78,170.8,75.6,35986.09
76,166.2,68.5,44205.21
41,178.5,78.5,200000.00
79,165.1,65.9,165306.41
56,173.2,70.6,107165.87
42,175.3,78.8,200000.00
42,170.1,68.3,105187.77
64,168.4,68.2,190682.30
74,169.8,68.9,82463.87
70,163.9,60.3,59765.91
64,175.4,75.1,200000.00
33,169.1,71.5,24703.29
42,168.2,66.2,11716.61
64,162.3,62.3,21052.55
36,183.6,78.4,33144.12
42,176.0,79.7,114094.73
46,159.8,62.6,155153.13
37,174.0,76.6,24675.38
78,165.7,64.6,28941.93
41,163.6,65.9,33620.63
46,164.9,60.6,52182.04
41,173.6,70.5,50254.32
88,169.0,74.6,69516.15
54,169.6,70.3,21417.73
20,172.0,70.0,19067.79
43,176.6,69.3,22907.62
75,186.2,83.8,52025.67
70,168.2,66.6,16684.29
31,167.0,69.5,22224.97
83,170.7,65.6,79326.37
53,174.9,76.1,187715.35
74,177.7,74.4,70945.91
42,163.0,60.7,18790.82
58,187.0,84.5,93235.84
65,161.8,68.3,29868.28
67,176.2,76.7,176788.28
66,175.3,74.7,73689.55
83,160.2,60.0,23287.37
73,171.9,75.2,55730.51
61,157.8,60.8,14170.35
42,164.2,58.8,58470.55
21,169.5,71.2,39366.66
37,171.0,70.9,200000.00
39,178.7,76.3,60384.65
79,165.2,69.2,52775.05
42,172.5,69.2,10000.00
19,176.5,73.2,88347.87
89,169.6,68.5,143160.75
51,170.0,70.6,144068.07
71,159.8,59.4,44729.01
23,158.7,57.4,28730.11
49,164.1,64.0,153005.49
81,179.7,76.0,46244.02
43,179.8,82.5,48399.12
52,178.7,70.4,37110.51
88,172.6,74.1,10000.00
26,173.7,66.2,23881.39
73,167.1,66.7,54619.92
48,167.4,64.0,85771.13
32,155.8,53.5,48626.43
35,171.5,74.5,81209.12
52,173.3,74.2,10701.91
58,165.7,66.0,21176.78
34,176.4,75.0,200000.00
27,178.6,74.2,94462.45
90,162.1,61.6,169167.12
72,186.2,81.1,39154.18
59,173.8,70.9,126467.69
75,180.9,77.8,122103.28
23,165.2,69.4,200000.00
82,180.2,79.6,74669.05
40,174.6,74.0,19504.69
33,167.9,64.6,25141.66
56,162.3,64.5,65765.46
85,170.1,61.9,10000.00
55,175.5,71.8,72514.98
35,170.5,66.0,82933.84
34,170.6,68.7,189680.73
45,166.6,65.7,10000.00
68,160.7,60.6,18409.05
66,171.2,70.2,55506.31
35,163.5,64.5,48087.08
59,176.7,78.9,50923.06
89,175.9,71.8,120255.68
80,181.7,76.7,68299.24
78,167.4,66.9,199137.11
57,169.7,70.0,147726.06
50,159.7,61.3,27276.80
80,166.1,71.6,65589.75
44,170.0,71.8,83501.18
51,170.5,73.8,200000.00
30,167.3,68.5,61689.90
55,165.6,66.0,85006.78
24,171.7,63.1,32992.23
50,167.9,67.7,82144.53
73,179.2,76.0,19169.58
30,171.8,69.9,27880.50
82,166.3,69.2,157461.04
65,177.6,71.6,109141.17
54,163.0,66.9,171263.54
44,167.3,69.0,200000.00
83,162.7,64.1,117693.96
80,168.2,70.2,62951.43
87,179.6,71.9,30515.37
66,171.3,71.4,31041.64
61,157.9,55.2,51200.71
42,167.3,68.1,47849.05
36,171.9,67.2,110076.73
80,172.0,68.4,22799.14
77,168.8,66.8,30352.29
44,175.4,72.8,69549.92
33,174.1,73.1,13317.59
56,168.9,70.4,187993.75
85,171.7,77.8,109364.61
80,169.0,66.3,60462.81
31,170.4,69.9,20013.47
69,171.3,69.9,44282.82
43,177.1,71.9,95416.82
59,173.3,66.0,28497.22
26,170.0,66.3,11446.01
20,167.2,65.2,76397.19
38,174.6,71.8,66607.66
70,172.2,66.6,32388.35
54,169.3,67.6,200000.00
45,167.9,66.9,23947.82
46,170.5,66.8,175471.91
23,165.3,67.6,91801.35
63,159.9,56.0,69756.53
44,181.0,79.2,200000.00
44,181.2,77.9,142782.03
67,171.1,70.3,27660.63
59,173.8,73.5,30198.44
31,168.5,68.8,25333.35
63,173.7,66.3,66742.41
21,170.9,69.1,26747.66
85,171.5,71.8,10000.00
57,163.3,65.3,32769.07
82,182.6,77.4,116231.18
88,162.4,59.8,172781.24
37,176.0,75.8,107880.72
79,164.6,66.3,45453.76
52,156.4,55.2,131583.14
70,176.8,70.9,200000.00
25,171.3,69.0,81804.47
35,160.7,59.4,52850.45
34,174.9,73.5,200000.00
39,167.7,71.2,28791.28
39,183.0,76.3,101893.25
49,160.4,61.0,10000.00
87,165.8,63.3,36386.38
18,176.0,76.3,10000.00
73,167.3,69.3,101611.79
82,164.5,61.9,25038.62
83,171.8,73.8,92801.34
43,177.9,78.1,30440.76
39,169.9,68.4,32827.01
36,168.7,70.2,28013.15
80,164.9,60.8,84811.87
73,167.1,72.3,69675.67
74,162.4,63.1,23017.41
78,178.8,80.1,47479.19
28,175.2,71.5,27657.97
84,161.2,57.2,33515.00
41,166.2,67.3,33347.81
74,175.5,71.3,31028.34
69,174.8,71.0,95722.46
44,169.5,69.3,94634.34
41,168.5,70.2,12477.17
64,170.2,70.2,41654.66
36,167.1,69.8,200000.00
62,177.7,74.8,165144.91
90,175.1,77.3,200000.00
39,172.2,73.2,21106.63
53,162.6,59.8,37005.58
38,165.9,67.6,24096.67
43,165.8,65.6,52986.21
21,167.6,64.6,65733.07
44,171.4,71.8,82274.07
58,181.2,79.7,34450.75
63,171.4,72.1,28621.25
48,160.5,58.1,23189.26
65,174.9,66.4,44806.73
19,160.7,60.5,89667.89
81,173.4,70.9,101251.94
34,167.1,68.0,163044.40
65,174.2,64.3,71593.92
27,173.9,74.0,105288.85
86,171.4,72.5,14356.00
47,162.9,65.9,129776.95
59,165.8,68.0,143832.90
47,173.7,68.7,200000.00
54,171.4,67.4,200000.00
77,182.9,79.2,18447.40
75,171.1,69.4,119564.10
27,175.6,70.7,37858.36
33,167.3,67.3,33950.04
42,164.1,65.6,37674.42
64,178.2,76.8,33866.49
61,165.1,65.5,45727.28
47,160.1,62.3,35723.45
37,160.7,60.9,80187.91
27,172.6,72.8,98242.23
22,165.3,66.5,152810.04
41,159.4,58.3,85448.92
78,183.5,86.1,48746.12
64,154.7,61.7,98914.07
48,167.1,68.8,131808.38
86,181.4,82.1,90465.58
90,170.4,70.4,85782.88
58,187.2,82.8,200000.00
55,175.5,77.1,31047.16
48,161.7,63.4,120344.85
77,175.3,75.7,61112.21
83,166.0,70.6,11878.29
74,168.2,63.1,11314.06
32,163.0,65.0,10000.00
65,165.4,62.8,54471.22
23,175.1,72.9,12407.17
32,163.7,61.9,48456.01
41,156.5,62.1,60642.56
21,172.9,73.0,34126.28
24,168.3,68.0,41927.13
36,176.4,69.9,120719.11
48,164.6,63.3,23859.48
28,177.2,73.8,55798.23
35,175.0,74.3,10000.00
47,173.6,70.9,66270.17
31,160.6,60.8,170823.20
87,169.6,61.6,107855.66
32,176.3,77.2,42147.29
40,166.1,62.5,36304.09
36,155.3,55.6,200000.00
44,165.3,67.0,93371.32
57,163.4,66.5,56001.79
43,165.8,65.9,95084.44
18,159.9,62.3,31815.76
62,175.4,76.5,46083.15
63,174.3,64.9,27170.50
86,163.6,66.7,116804.48
69,167.0,60.3,22426.59
86,163.9,63.3,33223.00
70,173.4,73.2,75436.72
75,163.0,60.7,10000.00
55,164.0,63.8,25213.68
67,170.7,60.2,22422.63
51,164.1,60.5,59897.85
42,181.7,76.6,59067.22
61,165.0,62.2,200000.00
52,175.1,72.9,21787.74
39,176.2,79.5,12842.10
88,160.2,63.9,148745.85
26,168.2,70.4,28005.64
26,163.9,65.6,56234.30
55,176.3,70.1,31541.48
19,169.5,72.3,86672.88
81,176.2,75.4,68122.57
41,181.4,80.3,35677.53
53,182.1,81.8,50917.73
59,162.5,64.7,32191.50
38,161.7,63.7,52406.55
26,161.7,60.1,33232.16
33,177.9,72.7,186287.51
24,175.3,70.5,38907.67
22,174.8,64.4,33077.50
69,173.8,70.8,10000.00
85,167.1,68.4,18803.65
47,170.6,73.0,85388.76
41,172.4,68.9,43141.63
45,170.8,69.5,37077.90
83,165.5,64.0,96896.21
38,181.3,79.4,162226.76
86,161.6,58.4,23285.08
38,167.1,65.2,40491.43
50,180.2,75.3,10000.00
38,176.5,76.5,118023.31
48,161.1,57.0,200000.00
67,154.7,58.4,36400.07
41,162.8,66.2,35583.28
21,170.8,65.5,46448.78
64,170.4,67.6,61967.50
69,169.8,66.5,64398.95
33,174.0,77.3,64258.28
68,170.2,73.5,14298.30
42,176.7,77.6,47566.61
68,175.3,74.9,88952.71
39,154.9,60.2,17084.16
23,170.6,71.6,14690.91
45,168.5,72.9,30299.66
24,171.9,71.0,58432.62
23,168.3,60.6,87517.57
34,158.7,59.0,100952.90
56,173.2,73.6,22968.21
29,174.9,72.4,10000.00
24,157.1,62.8,200000.00
45,182.1,77.1,152246.68
75,176.6,77.6,33456.90
40,163.7,59.9,99406.61
48,162.3,64.2,64448.54
81,171.4,68.1,42526.11
71,170.9,66.1,200000.00
49,174.3,72.7,27824.49
27,173.4,68.5,14127.70
65,174.1,75.1,57139.24
60,162.2,62.1,29644.15
38,169.0,68.8,58636.31
31,172.4,71.2,38393.92
38,168.3,69.7,26481.51
60,174.5,71.0,41058.46
47,177.5,79.0,12667.86
48,164.2,70.8,12580.14
74,169.8,65.9,39777.87
65,166.3,71.2,71157.50
77,167.0,65.3,11040.63
24,158.5,58.8,75198.53
69,172.9,74.3,32327.53
83,190.1,83.4,71073.77
44,172.9,73.5,61790.15
53,186.0,84.7,120343.75
39,179.0,76.7,43780.31
67,164.7,64.8,11419.88
57,173.0,70.2,200000.00
36,175.5,76.1,54698.22
21,175.1,72.4,57326.06
70,165.0,68.7,44231.13
57,171.5,74.0,176758.08
86,181.7,74.9,16627.80
35,159.1,56.8,14412.35
87,177.2,74.8,26659.92
52,178.3,73.5,71177.22
76,158.0,57.8,26087.81
45,165.6,63.4,25141.06
47,168.1,73.6,18339.24
65,176.1,77.9,107991.77
31,170.1,66.9,68982.15
79,166.1,60.4,102305.76
37,170.6,68.1,30763.25
60,173.0,68.0,46805.30
72,168.9,70.6,98372.35
45,181.4,79.2,24121.79
38,170.2,67.8,123386.26
65,175.2,73.4,73720.60
38,162.6,60.0,159684.73
52,172.5,70.7,116331.79
37,166.5,71.4,11459.53
61,166.5,64.5,29856.90
41,180.8,78.7,10000.00
67,165.4,63.3,10000.00
57,166.4,64.1,20561.66
23,157.9,62.3,166279.60
68,163.8,60.7,49038.19
68,158.1,59.4,74372.36
46,178.2,73.6,31735.67
57,172.6,75.6,37153.89
46,175.6,71.9,90966.62
58,173.3,68.3,42630.66
78,163.3,63.5,41009.85
22,175.7,73.6,79431.05
32,168.7,71.6,18956.26
62,174.1,71.1,58728.71
62,150.9,55.9,61349.72
69,161.6,59.7,10103.54
58,165.1,68.7,18405.47
65,172.1,73.7,27603.29
51,159.0,62.3,32065.19
20,185.9,85.4,77370.33
83,178.8,77.5,21746.54
44,179.1,77.3,21412.38
18,180.1,74.4,88071.57
63,173.8,70.5,117426.61
76,162.1,65.6,121112.48
40,173.2,74.4,18080.85
47,166.6,69.3,21733.29
87,168.4,66.8,10682.86
78,176.0,79.4,10000.00
73,166.1,65.7,16177.40
51,165.7,67.3,27509.14
27,176.7,83.3,59663.99
31,164.3,63.2,105282.98
79,167.8,69.7,45137.21
59,169.4,64.3,179800.48
49,174.1,71.6,21979.43
89,175.1,75.4,169254.77
31,165.3,63.7,23375.17
25,158.3,60.3,76833.18
41,179.0,77.6,60405.86
82,154.2,57.5,144135.18
81,172.8,65.0,188265.41
63,169.7,75.8,20016.99
28,171.8,67.5,10000.00
78,172.2,68.8,41264.66
81,168.3,63.1,70881.59
78,169.4,65.8,49388.29
76,172.3,71.0,200000.00
26,171.9,73.9,81498.65
86,150.5,52.4,81261.33
47,169.5,69.3,15502.53
76,175.6,74.9,30467.09
59,164.9,61.8,76647.02
44,173.2,66.3,66203.41
77,177.1,72.3,53113.45
40,170.7,73.8,155243.06
39,170.9,67.5,27155.87
32,160.5,59.5,73084.03
88,169.3,69.6,27805.44
28,173.5,74.0,200000.00
21,166.9,63.2,25219.63
21,167.3,69.2,200000.00
59,173.6,73.6,40255.09
25,172.5,69.5,28013.15
65,173.3,66.2,48498.67
41,159.0,62.8,17947.96
60,173.0,72.6,21948.14
88,158.8,60.8,200000.00
22,168.1,63.4,75602.82
56,183.6,87.5,115292.46
51,174.0,69.4,32984.19
19,172.3,69.3,93827.95
32,164.1,67.3,56943.06
61,180.8,78.5,26484.57
57,172.2,71.5,200000.00
67,153.8,52.9,14320.84
44,165.2,61.4,54079.57
21,171.9,71.8,82952.28
78,168.4,66.6,66233.99
32,177.6,81.2,33568.88
22,162.1,59.3,28053.00
33,171.2,68.9,68608.95
49,165.6,66.2,25911.32
36,171.1,68.7,142229.55
80,166.2,63.7,62059.31
60,170.4,69.7,42943.85
65,180.6,84.2,56004.49
22,158.9,58.5,80851.09
30,184.4,76.6,165238.71
59,194.3,92.1,72267.25
76,166.5,65.3,60478.85
83,179.8,74.4,114346.41
42,176.3,76.3,13961.32
83,175.4,75.1,30860.46
56,164.7,62.9,43828.73
69,163.4,59.0,22875.42
60,166.7,69.3,96748.73
89,167.0,64.8,51549.24
26,161.4,63.2,18177.59
